crash_dim_id,crash_id,crash_type
1382,20231292,Multiple
1383,20232065,Multiple
1384,20232171,Multiple
1385,20235021,Single
1386,20235010,Single
1387,20232063,Multiple
1388,20232074,Multiple
1389,20231288,Multiple
1390,20232170,Single
1391,20231133,Single
1392,20231249,Single
1393,20231171,Multiple
1394,20235061,Single
1395,20233196,Single
1396,20233245,Multiple
1397,20235041,Single
1398,20231025,Single
1399,20231244,Multiple
1400,20232118,Multiple
1401,20235075,Single
1402,20231128,Single
1403,20232048,Multiple
1404,20236004,Multiple
1405,20232204,Single
1406,20231251,Single
1407,20231263,Single
1408,20231078,Single
1409,20233251,Single
1410,20234077,Single
1411,20236003,Single
1412,20233246,Multiple
1413,20232248,Multiple
1414,20235127,Single
1415,20235054,Single
1416,20237008,Single
1417,20235129,Single
1418,20232026,Single
1419,20233170,Single
1420,20233210,Single
1421,20233076,Multiple
1422,20237015,Single
1423,20233131,Single
1424,20233133,Single
1425,20232124,Single
1426,20235113,Single
1427,20232136,Multiple
1428,20233157,Single
1429,20235039,Single
1430,20233183,Multiple
1431,20232022,Single
1432,20231168,Single
1433,20232217,Single
1434,20235020,Single
1435,20236016,Single
1436,20231220,Multiple
1437,20233195,Single
1438,20231301,Multiple
1439,20233167,Multiple
1440,20233021,Multiple
1441,20231106,Single
1442,20231149,Multiple
1443,20231226,Multiple
1444,20236022,Multiple
1445,20237003,Single
1446,20232084,Single
1447,20232172,Single
1448,20237023,Multiple
1449,20232154,Single
1450,20234026,Multiple
1451,20232103,Multiple
1452,20232163,Single
1453,20233068,Multiple
1454,20231163,Single
1455,20231262,Single
1456,20231059,Multiple
1457,20235004,Single
1458,20236011,Multiple
1459,20234095,Multiple
1460,20232205,Single
1461,20237014,Multiple
1462,20234059,Multiple
1463,20235118,Single
1464,20235033,Single
1465,20234066,Single
1466,20232223,Single
1467,20231010,Single
1468,20231274,Multiple
1469,20231188,Single
1470,20231062,Single
1471,20233191,Single
1472,20234087,Multiple
1473,20232150,Multiple
1474,20233144,Single
1475,20233208,Multiple
1476,20233212,Multiple
1477,20234032,Multiple
1478,20232125,Multiple
1479,20231234,Single
1480,20233121,Multiple
1481,20232081,Multiple
1482,20233098,Multiple
1483,20233070,Multiple
1484,20233040,Multiple
1485,20236027,Single
1486,20232239,Multiple
1487,20231245,Multiple
1488,20237024,Multiple
1489,20231097,Single
1490,20232152,Single
1491,20231022,Single
1492,20231117,Multiple
1493,20235091,Single
1494,20231164,Single
1495,20231019,Multiple
1496,20237019,Multiple
1497,20233175,Single
1498,20233015,Single
1499,20231043,Multiple
1500,20234057,Single
1501,20234105,Single
1502,20233214,Multiple
1503,20234035,Single
1504,20231067,Multiple
1505,20231085,Multiple
1506,20231026,Single
1507,20233263,Single
1508,20237021,Single
1509,20231214,Single
1510,20232181,Single
1511,20231086,Single
1512,20232076,Single
1513,20235052,Single
1514,20233053,Single
1515,20233250,Single
1516,20235115,Single
1517,20233118,Single
1518,20231011,Multiple
1519,20232135,Single
1520,20233035,Multiple
1521,20237006,Single
1522,20233058,Multiple
1523,20233264,Multiple
1524,20232005,Multiple
1525,20232096,Single
1526,20234005,Multiple
1527,20231012,Single
1528,20231158,Single
1529,20231248,Multiple
1530,20234006,Single
1531,20233204,Single
1532,20233027,Single
1533,20232146,Single
1534,20233162,Single
1535,20232182,Single
1536,20232042,Single
1537,20231165,Multiple
1538,20233143,Multiple
1539,20231297,Single
1540,20235060,Single
1541,20232023,Multiple
1542,20233153,Multiple
1543,20232094,Multiple
1544,20235058,Single
1545,20235144,Single
1546,20231074,Single
1547,20233059,Single
1548,20233014,Multiple
1549,20232051,Multiple
1550,20231195,Single
1551,20231005,Single
1552,20235006,Single
1553,20232252,Multiple
1554,20234109,Multiple
1555,20231136,Single
1556,20234052,Single
1557,20234056,Multiple
1558,20232033,Single
1559,20232116,Multiple
1560,20232189,Single
1561,20233169,Single
1562,20232245,Single
1563,20231255,Multiple
1564,20231057,Single
1565,20233229,Multiple
1566,20231238,Single
1567,20235008,Single
1568,20234062,Multiple
1569,20236035,Single
1570,20234048,Multiple
1571,20232214,Multiple
1572,20231150,Multiple
1573,20233093,Single
1574,20235147,Single
1575,20231109,Single
1576,20233247,Multiple
1577,20232224,Single
1578,20232069,Multiple
1579,20232004,Single
1580,20233066,Single
1581,20235093,Single
1582,20235083,Single
1583,20231101,Multiple
1584,20232190,Single
1585,20233001,Multiple
1586,20232025,Multiple
1587,20231289,Multiple
1588,20233045,Multiple
1589,20231036,Single
1590,20233223,Multiple
1591,20231264,Single
1592,20233249,Single
1593,20232256,Multiple
1594,20231035,Multiple
1595,20231159,Single
1596,20232215,Multiple
1597,20232031,Single
1598,20231242,Multiple
1599,20231046,Multiple
1600,20231087,Multiple
1601,20236007,Single
1602,20231070,Single
1603,20231201,Multiple
1604,20233234,Single
1605,20233209,Single
1606,20233094,Single
1607,20231200,Single
1608,20232257,Single
1609,20231146,Single
1610,20231028,Single
1611,20233029,Multiple
1612,20233254,Single
1613,20233241,Single
1614,20231089,Multiple
1615,20235080,Single
1616,20233180,Multiple
1617,20233193,Multiple
1618,20232225,Multiple
1619,20231027,Multiple
1620,20231180,Multiple
1621,20231156,Single
1622,20231092,Multiple
1623,20231162,Single
1624,20236017,Single
1625,20233117,Single
1626,20235031,Single
1627,20235126,Single
1628,20233119,Multiple
1629,20235128,Single
1630,20233123,Multiple
1631,20234036,Single
1632,20232153,Multiple
1633,20233152,Multiple
1634,20232138,Multiple
1635,20234011,Single
1636,20233105,Single
1637,20232258,Single
1638,20233232,Single
1639,20235132,Single
1640,20231204,Single
1641,20234071,Multiple
1642,20231259,Single
1643,20235117,Single
1644,20235099,Single
1645,20232210,Multiple
1646,20233181,Multiple
1647,20232087,Multiple
1648,20235007,Single
1649,20237005,Multiple
1650,20232131,Single
1651,20237017,Multiple
1652,20233135,Multiple
1653,20231153,Single
1654,20236005,Single
1655,20235027,Single
1656,20232068,Single
1657,20232007,Single
1658,20235040,Single
1659,20233102,Multiple
1660,20233005,Multiple
1661,20231291,Multiple
1662,20234038,Single
1663,20232057,Multiple
1664,20235064,Single
1665,20233252,Multiple
1666,20233213,Single
1667,20232143,Multiple
1668,20234012,Single
1669,20231207,Single
1670,20233013,Single
1671,20231221,Single
1672,20233211,Multiple
1673,20235081,Single
1674,20231210,Multiple
1675,20233108,Single
1676,20231090,Multiple
1677,20235037,Single
1678,20232127,Multiple
1679,20235042,Single
1680,20232017,Single
1681,20233016,Multiple
1682,20233004,Multiple
1683,20231053,Multiple
1684,20234010,Multiple
1685,20233163,Multiple
1686,20233237,Single
1687,20233097,Multiple
1688,20231007,Single
1689,20231135,Multiple
1690,20233222,Single
1691,20234082,Single
1692,20233095,Single
1693,20231034,Multiple
1694,20232186,Multiple
1695,20237001,Single
1696,20231008,Multiple
1697,20233006,Single
1698,20231040,Single
1699,20231075,Multiple
1700,20233140,Multiple
1701,20233185,Single
1702,20232034,Multiple
1703,20235032,Single
1704,20232133,Multiple
1705,20232173,Multiple
1706,20234080,Multiple
1707,20234106,Multiple
1708,20233019,Single
1709,20232232,Multiple
1710,20233038,Single
1711,20232199,Single
1712,20235053,Single
1713,20232231,Multiple
1714,20235063,Single
1715,20231071,Single
1716,20231113,Single
1717,20232157,Single
1718,20234091,Single
1719,20233201,Multiple
1720,20231042,Multiple
1721,20231225,Multiple
1722,20231147,Multiple
1723,20234004,Multiple
1724,20238003,Single
1725,20231073,Single
1726,20235059,Single
1727,20234015,Single
1728,20231280,Single
1729,20231047,Multiple
1730,20231083,Multiple
1731,20232247,Single
1732,20232145,Multiple
1733,20233109,Single
1734,20234045,Single
1735,20232222,Multiple
1736,20235029,Single
1737,20231294,Single
1738,20235103,Single
1739,20231039,Multiple
1740,20231127,Single
1741,20231184,Single
1742,20232216,Single
1743,20233087,Single
1744,20235125,Single
1745,20233022,Single
1746,20232020,Single
1747,20236014,Single
1748,20232006,Single
1749,20233142,Single
1750,20231268,Single
1751,20231183,Multiple
1752,20235131,Single
1753,20231258,Single
1754,20232147,Multiple
1755,20235019,Single
1756,20234016,Single
1757,20233132,Multiple
1758,20233018,Multiple
1759,20233206,Single
1760,20232050,Single
1761,20231100,Single
1762,20234085,Single
1763,20231037,Single
1764,20231218,Multiple
1765,20233233,Single
1766,20233238,Single
1767,20232218,Single
1768,20231177,Single
1769,20233002,Single
1770,20232202,Single
1771,20235009,Multiple
1772,20231051,Multiple
1773,20231126,Single
1774,20233160,Multiple
1775,20233103,Multiple
1776,20232187,Multiple
1777,20232255,Multiple
1778,20231009,Multiple
1779,20233146,Multiple
1780,20232126,Multiple
1781,20231018,Single
1782,20233262,Multiple
1783,20231021,Multiple
1784,20232242,Multiple
1785,20233128,Single
1786,20232107,Single
1787,20234001,Single
1788,20233052,Single
1789,20237009,Single
1790,20236019,Single
1791,20231300,Multiple
1792,20235016,Single
1793,20232086,Single
1794,20233024,Single
1795,20232002,Single
1796,20231138,Single
1797,20233125,Multiple
1798,20232251,Multiple
1799,20233067,Multiple
1800,20235047,Single
1801,20233190,Multiple
1802,20233240,Single
1803,20233030,Single
1804,20232030,Single
1805,20233166,Single
1806,20232056,Multiple
1807,20233044,Single
1808,20231211,Multiple
1809,20235022,Single
1810,20232121,Single
1811,20231187,Single
1812,20236031,Multiple
1813,20232114,Single
1814,20233088,Multiple
1815,20237012,Single
1816,20233150,Multiple
1817,20231033,Multiple
1818,20231082,Multiple
1819,20235071,Single
1820,20231167,Multiple
1821,20233126,Single
1822,20231174,Single
1823,20231286,Single
1824,20235023,Single
1825,20232166,Single
1826,20231170,Single
1827,20231193,Single
1828,20233039,Multiple
1829,20231185,Multiple
1830,20233075,Multiple
1831,20232235,Multiple
1832,20236029,Multiple
1833,20231253,Single
1834,20233089,Single
1835,20231157,Single
1836,20232108,Single
1837,20231194,Single
1838,20233090,Multiple
1839,20233104,Single
1840,20236034,Multiple
1841,20231118,Multiple
1842,20235109,Single
1843,20234107,Single
1844,20232158,Multiple
1845,20233079,Single
1846,20232079,Multiple
1847,20235140,Single
1848,20235092,Single
1849,20233184,Single
1850,20231219,Multiple
1851,20231140,Single
1852,20231080,Single
1853,20231116,Multiple
1854,20234013,Single
1855,20233007,Multiple
1856,20232038,Multiple
1857,20235136,Multiple
1858,20231079,Multiple
1859,20231151,Single
1860,20232035,Single
1861,20231243,Single
1862,20235077,Single
1863,20233065,Multiple
1864,20233203,Single
1865,20233148,Single
1866,20234089,Single
1867,20233172,Single
1868,20231260,Single
1869,20233256,Multiple
1870,20234102,Single
1871,20231236,Single
1872,20232262,Multiple
1873,20233186,Multiple
1874,20231228,Multiple
1875,20232209,Multiple
1876,20232244,Single
1877,20234044,Multiple
1878,20235025,Single
1879,20232226,Multiple
1880,20233072,Multiple
1881,20232246,Multiple
1882,20231122,Multiple
1883,20233179,Multiple
1884,20233192,Multiple
1885,20232052,Single
1886,20235130,Single
1887,20234078,Single
1888,20232260,Single
1889,20232072,Multiple
1890,20232249,Single
1891,20233112,Single
1892,20235018,Single
1893,20233083,Multiple
1894,20233197,Single
1895,20232080,Single
1896,20235055,Single
1897,20232165,Single
1898,20231084,Multiple
1899,20233199,Multiple
1900,20234022,Single
1901,20233113,Single
1902,20231273,Single
1903,20236032,Single
1904,20233137,Single
1905,20232085,Single
1906,20235043,Single
1907,20231266,Single
1908,20233151,Multiple
1909,20233116,Multiple
1910,20235068,Single
1911,20232168,Single
1912,20231295,Single
1913,20235057,Single
1914,20232028,Multiple
1915,20233127,Multiple
1916,20235143,Single
1917,20231024,Multiple
1918,20231279,Single
1919,20233011,Single
1920,20232200,Multiple
1921,20234086,Multiple
1922,20234058,Multiple
1923,20231061,Multiple
1924,20235084,Single
1925,20231016,Single
1926,20236010,Multiple
1927,20233130,Single
1928,20236024,Multiple
1929,20234055,Single
1930,20233173,Single
1931,20233071,Multiple
1932,20232191,Single
1933,20232001,Multiple
1934,20231241,Multiple
1935,20233054,Multiple
1936,20231048,Single
1937,20235142,Single
1938,20232180,Multiple
1939,20231284,Multiple
1940,20232261,Multiple
1941,20235098,Single
1942,20231222,Multiple
1943,20233235,Single
1944,20233243,Single
1945,20235030,Single
1946,20232102,Single
1947,20232083,Multiple
1948,20233062,Multiple
1949,20233242,Multiple
1950,20234051,Multiple
1951,20232113,Multiple
1952,20233034,Multiple
1953,20232099,Multiple
1954,20231247,Single
1955,20231072,Multiple
1956,20235017,Single
1957,20232066,Single
1958,20231125,Single
1959,20231032,Multiple
1960,20236008,Multiple
1961,20231293,Multiple
1962,20231065,Multiple
1963,20234002,Single
1964,20231063,Single
1965,20235137,Single
1966,20233226,Single
1967,20235067,Single
1968,20234088,Single
1969,20233106,Single
1970,20232185,Multiple
1971,20231191,Multiple
1972,20235046,Single
1973,20233215,Multiple
1974,20231137,Single
1975,20232208,Multiple
1976,20231176,Single
1977,20235095,Single
1978,20231217,Single
1979,20232207,Multiple
1980,20231298,Multiple
1981,20232043,Multiple
1982,20232238,Multiple
1983,20233026,Single
1984,20237007,Single
1985,20231142,Single
1986,20231290,Multiple
1987,20231154,Multiple
1988,20231002,Single
1989,20231015,Single
1990,20233033,Single
1991,20234101,Single
1992,20233046,Single
1993,20236018,Single
1994,20235145,Single
1995,20231004,Single
1996,20235074,Single
1997,20231066,Single
1998,20235014,Single
1999,20232129,Single
2000,20232228,Single
2001,20233107,Single
2002,20233141,Multiple
2003,20234070,Single
2004,20231124,Single
2005,20233009,Single
2006,20233091,Multiple
2007,20235096,Single
2008,20231081,Multiple
2009,20231131,Multiple
2010,20233086,Multiple
2011,20232032,Multiple
2012,20231203,Single
2013,20232254,Single
2014,20231148,Multiple
2015,20233248,Single
2016,20231050,Multiple
2017,20232159,Single
2018,20232029,Single
2019,20232090,Single
2020,20233230,Single
2021,20232178,Multiple
2022,20235011,Single
2023,20234104,Multiple
2024,20231192,Multiple
2025,20232195,Single
2026,20232015,Multiple
2027,20234098,Multiple
2028,20231132,Single
2029,20233042,Single
2030,20231224,Multiple
2031,20235026,Multiple
2032,20235012,Single
2033,20231003,Single
2034,20233064,Multiple
2035,20232077,Single
2036,20231254,Single
2037,20233060,Single
2038,20233061,Single
2039,20233115,Single
2040,20233260,Single
2041,20233227,Single
2042,20231230,Single
2043,20236020,Single
2044,20232194,Multiple
2045,20235112,Single
2046,20234019,Multiple
2047,20234096,Multiple
2048,20231232,Multiple
2049,20234064,Multiple
2050,20232117,Multiple
2051,20231054,Single
2052,20235066,Single
2053,20233049,Multiple
2054,20235078,Single
2055,20234093,Single
2056,20231287,Single
2057,20231299,Multiple
2058,20235069,Single
2059,20233244,Multiple
2060,20231179,Single
2061,20231267,Single
2062,20231265,Multiple
2063,20233084,Multiple
2064,20231269,Multiple
2065,20233025,Single
2066,20234037,Multiple
2067,20234030,Single
2068,20231144,Single
2069,20235100,Single
2070,20233207,Multiple
2071,20235114,Single
2072,20234060,Multiple
2073,20235005,Single
2074,20233099,Single
2075,20232014,Single
2076,20232141,Multiple
2077,20231216,Single
2078,20234069,Single
2079,20231172,Single
2080,20233177,Multiple
2081,20232064,Multiple
2082,20232040,Multiple
2083,20235049,Single
2084,20231120,Single
2085,20231030,Single
2086,20233257,Multiple
2087,20233057,Single
2088,20233178,Multiple
2089,20231233,Single
2090,20234008,Multiple
2091,20232175,Multiple
2092,20232046,Multiple
2093,20232197,Single
2094,20235094,Single
2095,20231186,Multiple
2096,20232212,Single
2097,20231235,Single
2098,20235038,Single
2099,20233219,Multiple
2100,20232151,Single
2101,20235024,Single
2102,20233010,Single
2103,20231058,Multiple
2104,20236015,Single
2105,20232070,Single
2106,20235065,Single
2107,20234054,Single
2108,20237002,Single
2109,20232206,Multiple
2110,20234090,Single
2111,20231049,Single
2112,20232220,Single
2113,20231134,Multiple
2114,20235085,Single
